error_model,detection_outcome,min_err,max_err,avg_err,diff_vals_count,relative_sum
RANDOM_VALUE,TRUE_POSITIVE,2.61964253178703643243e-07,1.45630709531552327007e-05,7.41251760316696817199e-06,2,1.48250352063339363440e-05
RANDOM_VALUE,TRUE_POSITIVE,1.34307232267071653907e+170,1.76355591390165171507e+174,8.81845110566959363435e+173,2,1.76369022113391872687e+174
RANDOM_VALUE,TRUE_POSITIVE,4.15791165181008670615e-02,1.75304635899859118098e+00,8.97312737758346079531e-01,2,1.79462547551669215906e+00
RANDOM_VALUE,TRUE_POSITIVE,4.23821328462092861145e-03,1.00000000000000000000e+00,5.02119106642310519817e-01,2,1.00423821328462103963e+00
RANDOM_VALUE,TRUE_POSITIVE,6.73586281982970988728e+96,6.73321096030433722043e+97,3.70339862114365391487e+97,2,7.40679724228730782973e+97
RANDOM_VALUE,TRUE_POSITIVE,1.48161036999683304316e-03,6.25314025684819974060e-03,3.86737531342251639188e-03,2,7.73475062684503278376e-03
RANDOM_VALUE,TRUE_POSITIVE,4.92770227826244956322e+113,2.31054856255163208366e+114,1.40165939518893858834e+114,2,2.80331879037787717669e+114
RANDOM_VALUE,TRUE_POSITIVE,2.08733468371887545982e+114,2.08733468371887545982e+114,2.08733468371887545982e+114,1,2.08733468371887545982e+114
RANDOM_VALUE,TRUE_POSITIVE,4.05586758104099203004e+229,4.05586758104099203004e+229,4.05586758104099203004e+229,1,4.05586758104099203004e+229
RANDOM_VALUE,TRUE_POSITIVE,4.41663272142678309251e-05,2.35296924070049096045e-01,1.17670545198631681938e-01,2,2.35341090397263363876e-01
RANDOM_VALUE,TRUE_POSITIVE,1.90249554129340303632e-03,1.00000000000000000000e+00,5.00951247770646701518e-01,2,1.00190249554129340304e+00
RANDOM_VALUE,TRUE_POSITIVE,8.22205192290155206791e-02,3.26061849419646554438e+00,1.67141950671274042151e+00,2,3.34283901342548084301e+00
RANDOM_VALUE,TRUE_POSITIVE,6.00971600048261223037e-03,1.56078717057953664238e+00,7.83398443290009627304e-01,2,1.56679688658001925461e+00
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,3.41477888620489444804e-04,1.00000000000000000000e+00,5.00170738944310189211e-01,2,1.00034147788862037842e+00
RANDOM_VALUE,TRUE_POSITIVE,3.47451194088854720121e-04,5.45037999413212626010e-01,2.72692725303650740365e-01,2,5.45385450607301480730e-01
RANDOM_VALUE,TRUE_POSITIVE,1.08625672168332769860e+122,1.80944157357555531772e+124,9.10152070396194273499e+123,2,1.82030414079238854700e+124
RANDOM_VALUE,TRUE_POSITIVE,8.69196802026809396921e+305,,,2,
RANDOM_VALUE,TRUE_POSITIVE,9.97094741340803192785e+109,1.10146934116996605285e+112,5.55720144291687072428e+111,2,1.11144028858337414486e+112
RANDOM_VALUE,TRUE_POSITIVE,1.23128134489046233250e+109,9.68787784376923012582e+109,5.45957959432984643775e+109,2,1.09191591886596928755e+110
RANDOM_VALUE,TRUE_POSITIVE,4.67238031768440257258e+95,1.51733946032665599847e+99,7.58903349179212196185e+98,2,1.51780669835842439237e+99
RANDOM_VALUE,TRUE_POSITIVE,3.02835430351988454944e-01,2.41358791536741001948e+01,1.22193572920130435477e+01,2,2.44387145840260870955e+01
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,3.88476185036450601729e+02,1.94738092518225300864e+02,2,3.89476185036450601729e+02
RANDOM_VALUE,TRUE_POSITIVE,2.17194388410502092768e-04,1.00000000000000000000e+00,5.00108597194205195535e-01,2,1.00021719438841039107e+00
RANDOM_VALUE,TRUE_POSITIVE,8.07663556263344237707e+75,4.66201714301560879789e+77,2.37139174932097169921e+77,2,4.74278349864194339842e+77
RANDOM_VALUE,TRUE_POSITIVE,4.55646453824264404812e+118,1.53723177435933386984e+120,7.91398209870880110368e+119,2,1.58279641974176022074e+120
RANDOM_VALUE,TRUE_POSITIVE,4.83729097603674172182e+232,4.76145611625918255714e+234,2.40491451300977502855e+234,2,4.80982902601955005710e+234
RANDOM_VALUE,TRUE_POSITIVE,1.08847127164362955654e-01,9.25723539259792893574e-01,5.17285333212077924614e-01,2,1.03457066642415584923e+00
RANDOM_VALUE,TRUE_POSITIVE,1.24038689498615073425e-01,1.00000000000000000000e+00,5.62019344749307592224e-01,2,1.12403868949861518445e+00
RANDOM_VALUE,TRUE_POSITIVE,8.00128478204686492285e+162,1.68685382550248496153e+165,8.47427555142265957980e+164,2,1.69485511028453191596e+165
RANDOM_VALUE,TRUE_POSITIVE,8.09761539757235547055e+305,,,2,
RANDOM_VALUE,TRUE_POSITIVE,2.67723097183258929022e-03,1.00000000000000000000e+00,5.01338615485916294645e-01,2,1.00267723097183258929e+00
RANDOM_VALUE,TRUE_POSITIVE,1.46573873500466023145e-01,1.68442961388124246014e+00,9.15501743690854241642e-01,2,1.83100348738170848328e+00
RANDOM_VALUE,TRUE_POSITIVE,1.34399739180057764543e-05,2.52613775229004744460e-05,1.93506757204531254501e-05,2,3.87013514409062509003e-05
RANDOM_VALUE,TRUE_POSITIVE,1.19279244147348895133e+00,6.92990485010974879287e+01,3.52459204712854869967e+01,2,7.04918409425709739935e+01
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.74707114794493065801e+01,1.42353557397246532901e+01,2,2.84707114794493065801e+01
RANDOM_VALUE,TRUE_POSITIVE,2.50918813699855705799e+72,1.21806652866343372872e+74,6.21579205016709684958e+73,2,1.24315841003341936992e+74
RANDOM_VALUE,TRUE_POSITIVE,9.03693648312163827184e+181,3.03112651799547200656e+182,1.96741008315381791687e+182,2,3.93482016630763583375e+182
RANDOM_VALUE,TRUE_POSITIVE,9.38403960414037766537e+122,3.21874260777329241568e+124,1.65629150190734819892e+124,2,3.31258300381469639783e+124
RANDOM_VALUE,TRUE_POSITIVE,7.30392193518319707443e+149,7.30392193518319707443e+149,7.30392193518319707443e+149,1,7.30392193518319707443e+149
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,4.81514250694203838066e-09,1.24257779876568719146e-05,6.21529656508190697650e-06,2,1.24305931301638139530e-05
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,8.06048448137600770142e+67,8.93546094511029474218e+68,4.87075469662394769630e+68,2,9.74150939324789539260e+68
RANDOM_VALUE,TRUE_POSITIVE,4.00920267763598126010e-02,8.08755760867525097524e-01,4.24423893821942455062e-01,2,8.48847787643884910125e-01
RANDOM_VALUE,TRUE_POSITIVE,1.73054105470475949602e-02,3.48492118270640549582e+00,1.75111329662672643437e+00,2,3.50222659325345286874e+00
RANDOM_VALUE,TRUE_POSITIVE,5.06731359052387123625e+137,5.06731359052387123625e+137,5.06731359052387123625e+137,1,5.06731359052387123625e+137
RANDOM_VALUE,TRUE_POSITIVE,8.58374170082856213781e-02,3.49359555738823690518e+00,1.78971648719826115226e+00,2,3.57943297439652230452e+00
RANDOM_VALUE,TRUE_POSITIVE,2.17951677350998894734e+272,2.70000524622905895104e+274,1.36090020698207939173e+274,2,2.72180041396415878346e+274
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.73126804355156203030e+01,1.41563402177578101515e+01,2,2.83126804355156203030e+01
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.19174903464866233094e+01,1.14587451732433116547e+01,2,2.29174903464866233094e+01
RANDOM_VALUE,TRUE_POSITIVE,4.13499257547367715659e-01,3.17827806038204130346e+02,1.59120652647875743924e+02,2,3.18241305295751487847e+02
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,4.12212461282974459209e+02,2.06606230641487229605e+02,2,4.13212461282974459209e+02
RANDOM_VALUE,TRUE_POSITIVE,6.88215525475701620533e+302,1.10296010620618769800e+304,5.85890829376878960479e+303,2,1.17178165875375792096e+304
RANDOM_VALUE,TRUE_POSITIVE,8.46621432921912386860e-04,6.87495823439711939429e-01,3.44171222436316925908e-01,2,6.88342444872633851816e-01
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,4.48736468623778250731e-02,1.00000000000000000000e+00,5.22436823431188912537e-01,2,1.04487364686237782507e+00
RANDOM_VALUE,TRUE_POSITIVE,1.11883765780003607837e+00,1.40611301198591206685e+02,7.08650694281956248233e+01,2,1.41730138856391249647e+02
RANDOM_VALUE,TRUE_POSITIVE,3.53098986487498933684e-05,3.85304767888949850629e-03,1.94417878876912419983e-03,2,3.88835757753824839966e-03
RANDOM_VALUE,TRUE_POSITIVE,8.44647925490882300892e-07,1.16828381755418320154e-05,6.26374305051635715813e-06,2,1.25274861010327143163e-05
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,6.42037386436002140299e+29,1.44696523618599772331e+32,7.26692805025178832951e+31,2,1.45338561005035766590e+32
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,2.89586963520069184952e-01,3.95849867165796731605e-01,3.42718415342932958279e-01,2,6.85436830685865916557e-01
RANDOM_VALUE,TRUE_POSITIVE,8.70687208424488568674e+61,3.75112413801899819545e+65,1.87599741261371145213e+65,2,3.75199482522742290427e+65
RANDOM_VALUE,TRUE_POSITIVE,5.11918522685433619924e+147,5.74966696163946408613e+149,2.90042940695400375245e+149,2,5.80085881390800750490e+149
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.70113890552531893263e+03,1.35106945276265946632e+03,2,2.70213890552531893263e+03
RANDOM_VALUE,TRUE_POSITIVE,1.34322313187080188968e+00,1.72466973937669393990e+02,8.69050985347701043793e+01,2,1.73810197069540208759e+02
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,5.12291155755963814045e+02,2.56645577877981907022e+02,2,5.13291155755963814045e+02
RANDOM_VALUE,TRUE_POSITIVE,1.16366391483176956356e-02,1.00000000000000000000e+00,5.05818319574158792307e-01,2,1.01163663914831758461e+00
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,9.57903502379304505610e+00,5.28951751189652252805e+00,2,1.05790350237930450561e+01
RANDOM_VALUE,TRUE_POSITIVE,6.19384548902787356559e+84,1.26604936250208160636e+88,6.33334373525492224895e+87,2,1.26666874705098444979e+88
RANDOM_VALUE,TRUE_POSITIVE,7.50490043185525479430e-03,3.72010962369675457495e-02,2.23529983344114002719e-02,2,4.47059966688228005438e-02
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,2.49968675568123352814e+304,,,2,
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,1.01543880729982038957e+01,5.57719403649910194787e+00,2,1.11543880729982038957e+01
RANDOM_VALUE,TRUE_POSITIVE,2.50972028629448118409e-04,8.82581672393218941153e-02,4.42545696339756711168e-02,2,8.85091392679513422337e-02
RANDOM_VALUE,TRUE_POSITIVE,3.48590304465244971155e-01,1.63918620655031361366e+02,8.21336054797482972845e+01,2,1.64267210959496594569e+02
RANDOM_VALUE,TRUE_POSITIVE,1.50748461246874576602e-03,1.59382663148439185363e-01,8.04450738804539655646e-02,2,1.60890147760907931129e-01
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,1.21375211334900299424e+298,8.72440484066528198769e+299,4.42289002600009105062e+299,2,8.84578005200018210123e+299
RANDOM_VALUE,TRUE_POSITIVE,2.15246390432642931145e-01,1.20387958324652881714e+01,6.12702111144896566230e+00,2,1.22540422228979313246e+01
RANDOM_VALUE,TRUE_POSITIVE,2.11485489007234850334e-03,3.81163828770058055184e-02,2.01156188835390770109e-02,2,4.02312377670781540218e-02
RANDOM_VALUE,TRUE_POSITIVE,5.77766011924163436220e-04,5.87127410901440160984e-02,2.96452535510340897673e-02,2,5.92905071020681795346e-02
RANDOM_VALUE,TRUE_POSITIVE,1.18120367215845956110e-03,5.92289481400470441130e-01,2.96735342536314450346e-01,2,5.93470685072628900691e-01
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,2.44612311284233552300e-02,2.92182142307102132861e+00,1.47314132709972245294e+00,2,2.94628265419944490588e+00
RANDOM_VALUE,TRUE_POSITIVE,1.09409814939737182193e+00,2.66926832830835451205e+02,1.34010465490116416731e+02,2,2.68020930980232833463e+02
RANDOM_VALUE,TRUE_POSITIVE,1.43740520786387038221e+00,1.66987387787691821117e+00,1.55363954287039440771e+00,2,3.10727908574078881543e+00
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,4.37405064863228972172e+02,2.19202532431614486086e+02,2,4.38405064863228972172e+02
RANDOM_VALUE,TRUE_POSITIVE,1.80478389233407199299e-07,1.37570439172618463886e-05,6.96876115324762679393e-06,2,1.39375223064952535879e-05
RANDOM_VALUE,TRUE_POSITIVE,7.59577402056765826899e-03,1.66408086635434160350e-01,8.70019303280009093093e-02,2,1.74003860656001818619e-01
RANDOM_VALUE,TRUE_POSITIVE,1.56769582204674406967e-07,2.11795128500780194258e-05,1.06681412161413469164e-05,2,2.13362824322826938328e-05
RANDOM_VALUE,TRUE_POSITIVE,1.69836184607268258511e+90,2.74715044872202904856e+94,1.37366014245331824495e+94,2,2.74732028490663648990e+94
RANDOM_VALUE,TRUE_POSITIVE,3.59283806563277519075e-02,1.13227827148027859749e+00,5.84103326068303174701e-01,2,1.16820665213660634940e+00
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.23366242660471073123e+02,1.12183121330235536561e+02,2,2.24366242660471073123e+02
RANDOM_VALUE,TRUE_POSITIVE,4.40144722060042958844e-03,2.50149937243362074923e+00,1.25295040982711070043e+00,2,2.50590081965422140087e+00
RANDOM_VALUE,TRUE_POSITIVE,1.55140693291293139169e+142,2.22709051080868665881e+143,1.19111560204998987191e+143,2,2.38223120409997974383e+143
RANDOM_VALUE,TRUE_POSITIVE,3.30569183748146896820e+296,3.30569183748146896820e+296,3.30569183748146896820e+296,1,3.30569183748146896820e+296
RANDOM_VALUE,TRUE_POSITIVE,1.21675687371411989091e-01,2.20701655337069224672e+00,1.16434612037105211790e+00,2,2.32869224074210423581e+00
RANDOM_VALUE,TRUE_POSITIVE,9.61848980049181721254e+143,4.14577069980216335882e+145,2.12097779890354086945e+145,2,4.24195559780708173890e+145
RANDOM_VALUE,TRUE_POSITIVE,7.02112588043711793873e-02,1.72101090856825633679e+00,8.95611083686313813601e-01,2,1.79122216737262762720e+00
RANDOM_VALUE,TRUE_POSITIVE,2.80910885537828280967e-01,1.19778561497083586573e+01,6.12938351762309352466e+00,2,1.22587670352461870493e+01
RANDOM_VALUE,TRUE_POSITIVE,9.27445890519518201245e-04,1.18359456798392992383e-01,5.96434513444562552920e-02,2,1.19286902688912510584e-01
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,7.54825293268618935372e+00,4.27412646634309467686e+00,2,8.54825293268618935372e+00
RANDOM_VALUE,TRUE_POSITIVE,2.93641057068286644626e+224,7.95693972625506701905e+227,3.97993806841287463906e+227,2,7.95987613682574927811e+227
RANDOM_VALUE,TRUE_POSITIVE,2.92670954025037419634e+110,6.77077972618982401362e+112,3.40002341079616403632e+112,2,6.80004682159232807264e+112
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,7.70083486269391244150e+01,3.90041743134695622075e+01,2,7.80083486269391244150e+01
RANDOM_VALUE,TRUE_POSITIVE,9.61251394311719041171e+275,2.20832691871892496368e+276,1.58478915651532200243e+276,2,3.16957831303064400486e+276
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,2.19160130462303648358e-03,9.86008381708469272553e-01,4.94099991506546154518e-01,2,9.88199983013092309037e-01
RANDOM_VALUE,TRUE_POSITIVE,4.49839394038409334797e-03,4.26261964684539851334e+00,2.13355902039289135885e+00,2,4.26711804078578271771e+00
RANDOM_VALUE,TRUE_POSITIVE,9.29400421454713476137e+70,1.33448404923536881798e+73,6.71889026724957988629e+72,2,1.34377805344991597726e+73
RANDOM_VALUE,TRUE_POSITIVE,1.57886447749999756498e+84,3.47838786717129415744e+84,2.52862617233564596905e+84,2,5.05725234467129193810e+84
RANDOM_VALUE,TRUE_POSITIVE,1.37202905279498388325e+00,1.22662350683058214429e+01,6.81913206055040266307e+00,2,1.36382641211008053261e+01
RANDOM_VALUE,TRUE_POSITIVE,3.32945277490930280351e-02,4.34026099054820857504e+00,2.18677775914865080154e+00,2,4.37355551829730160307e+00
RANDOM_VALUE,TRUE_POSITIVE,2.25761470284567431610e+23,7.74386239094574075085e+23,5.00073854689570786902e+23,2,1.00014770937914157380e+24
RANDOM_VALUE,TRUE_POSITIVE,2.86941384088383877327e-01,1.24957963860415297574e+01,6.39136888506495637330e+00,2,1.27827377701299127466e+01
RANDOM_VALUE,TRUE_POSITIVE,9.12349044171758472221e+303,,,2,
RANDOM_VALUE,TRUE_POSITIVE,5.66596463117339841104e+258,6.98151092968851491983e+259,3.77405369640292720977e+259,2,7.54810739280585441953e+259
RANDOM_VALUE,TRUE_POSITIVE,5.54389831852741821194e-06,1.00000000000000000000e+00,5.00002771949159319220e-01,2,1.00000554389831863844e+00
RANDOM_VALUE,TRUE_POSITIVE,3.83359032174055425202e-02,1.00000000000000000000e+00,5.19167951608702771260e-01,2,1.03833590321740554252e+00
RANDOM_VALUE,TRUE_POSITIVE,1.82987520533617903384e+245,4.79715217387294298222e+246,2.49006984720328058835e+246,2,4.98013969440656117670e+246
RANDOM_VALUE,TRUE_POSITIVE,9.40010405400815152177e-04,5.72429449768178888469e-01,2.86684730086789851811e-01,2,5.73369460173579703621e-01
RANDOM_VALUE,TRUE_POSITIVE,2.94954107870537107772e-01,1.84147518047159124421e+01,9.35485295629322521904e+00,2,1.87097059125864504381e+01
RANDOM_VALUE,TRUE_POSITIVE,2.04543906611023835314e+34,1.56122003273053582450e+36,7.90837211695819169733e+35,2,1.58167442339163833947e+36
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,8.89313193713674519815e+262,8.64076310100663294780e+267,4.32042601616300198333e+267,2,8.64085203232600396666e+267
RANDOM_VALUE,TRUE_POSITIVE,3.66989361413463388573e-02,9.78312177327568033292e-01,5.07505556734457186074e-01,2,1.01501111346891437215e+00
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.74354703599150973048e+01,1.42177351799575486524e+01,2,2.84354703599150973048e+01
RANDOM_VALUE,TRUE_POSITIVE,8.19618447667203042784e-07,8.19618447667203042784e-07,8.19618447667203042784e-07,1,8.19618447667203042784e-07
RANDOM_VALUE,TRUE_POSITIVE,1.07508524512853553823e+00,3.04372695920753244536e+00,2.05940610216803410282e+00,2,4.11881220433606820563e+00
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,1.58207835570205872955e+02,7.96039177851029364774e+01,2,1.59207835570205872955e+02
RANDOM_VALUE,TRUE_POSITIVE,1.35778478665863344688e-01,3.91741205710072315505e-01,2.63759842187967830096e-01,2,5.27519684375935660192e-01
RANDOM_VALUE,TRUE_POSITIVE,1.26930878291500755670e+45,1.89237421095850409664e+45,1.58084149693675574744e+45,2,3.16168299387351149489e+45
RANDOM_VALUE,TRUE_POSITIVE,1.41059698866965232966e+00,1.68837739527161190267e+01,9.14718547069288590023e+00,2,1.82943709413857718005e+01
RANDOM_VALUE,TRUE_POSITIVE,8.75402699931671079980e-03,3.26233863846432914357e+00,1.63554633273182292719e+00,2,3.27109266546364585437e+00
RANDOM_VALUE,TRUE_POSITIVE,4.14900329517913668553e-01,4.35607560475110403786e+03,2.17824525254031095756e+03,2,4.35649050508062191511e+03
RANDOM_VALUE,TRUE_POSITIVE,3.30135137461873284792e-03,2.58181889477630432950e+00,1.29256012307546153117e+00,2,2.58512024615092306234e+00
RANDOM_VALUE,TRUE_POSITIVE,1.18124289895708776866e+172,2.29741889943532559966e+173,1.20777159466551724833e+173,2,2.41554318933103449666e+173
RANDOM_VALUE,TRUE_POSITIVE,1.11963570141623689921e+289,8.11191245162963583539e+290,4.11193801088563005478e+290,2,8.22387602177126010956e+290
RANDOM_VALUE,TRUE_POSITIVE,9.15548106281360851710e-04,2.70918653357135497117e-01,1.35917100731708428984e-01,2,2.71834201463416857969e-01
RANDOM_VALUE,TRUE_POSITIVE,4.97576264915366994757e-03,4.32133786886228854485e+00,2.16315681575572105189e+00,2,4.32631363151144210377e+00
RANDOM_VALUE,TRUE_POSITIVE,1.30371847732869872161e+00,3.11902578387280762229e+01,1.62469881580283868061e+01,2,3.24939763160567736122e+01
RANDOM_VALUE,TRUE_POSITIVE,2.81197609456218522439e-03,2.67494954421034103476e-01,1.35153465257798144350e-01,2,2.70306930515596288700e-01
RANDOM_VALUE,TRUE_POSITIVE,3.38869665715599843736e-02,4.38073177264027391331e-01,2.35980071917793687852e-01,2,4.71960143835587375705e-01
RANDOM_VALUE,TRUE_POSITIVE,1.58801628478817845688e+204,3.35964588774834759798e+206,1.68776302529811453115e+206,2,3.37552605059622906231e+206
RANDOM_VALUE,TRUE_POSITIVE,9.56405641914255822462e+219,5.95012745872689700618e+221,3.02288401145916109982e+221,2,6.04576802291832219965e+221
RANDOM_VALUE,TRUE_POSITIVE,1.00000000000000000000e+00,2.41910113026125982287e+04,1.20960056513062991144e+04,2,2.41920113026125982287e+04
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,4.86623053550750442844e+99,6.31434097044290498113e+101,3.18150163789898993015e+101,2,6.36300327579797986029e+101
RANDOM_VALUE,TRUE_POSITIVE,4.73061372405432365633e+162,2.28022285471401241285e+165,1.14247673421903335387e+165,2,2.28495346843806670774e+165
RANDOM_VALUE,TRUE_POSITIVE,6.04211047861014094451e-08,3.07626573781139001085e-05,1.54115392414500007590e-05,2,3.08230784829000015179e-05
RANDOM_VALUE,TRUE_POSITIVE,4.64479444122615469329e+250,8.47186185197627968401e+252,4.25915489819427071404e+252,2,8.51830979638854142808e+252
RANDOM_VALUE,TRUE_POSITIVE,6.23377611938888759995e+146,5.84862771414205618371e+149,2.92743074513072232493e+149,2,5.85486149026144464986e+149
RANDOM_VALUE,TRUE_POSITIVE,1.79769313486231570815e+308,,,2,
RANDOM_VALUE,TRUE_POSITIVE,1.05412059202700580940e-01,1.20198513816265997178e+01,6.06263172041465026041e+00,2,1.21252634408293005208e+01
